square_feet,bedrooms,bathrooms,floors,house_age,garage_spaces,distance_city_center,school_rating,crime_rate,property_tax,parks_nearby,shopping_malls_nearby,public_transport_score,lot_size,neighborhood_quality,price
3976,1,1,2,16,0,12.024354116772429,8.033412189327148,5.378378231493077,4452,0,2,3.185396695101103,9134,5.788065479201258,487555.4300459758
2100,1,3,1,28,1,10.77989477423942,2.3642912071208753,7.807179957065223,4896,0,0,5.534380888486371,9562,4.860587010092897,256277.87863838227
885,1,3,2,29,2,21.820173685054517,6.824436050142617,3.1468897387132655,2624,2,3,8.357779946840546,3937,7.3262889825577115,126923.20779350137
4095,2,1,2,6,2,22.54182354596111,9.25683267524051,4.819075688360021,2181,0,3,4.419191448005998,9172,8.663239124981896,521458.6709010349
2665,2,3,2,32,1,2.474765096178455,7.118530837819483,9.686629131467376,1727,1,1,2.2039414062111033,9138,5.566271889021072,325835.06656493654
1368,4,2,1,6,1,7.412574623781434,8.299195203630042,6.721486869324071,4884,4,3,4.8868335065122235,6141,5.3278071277260315,208696.7321701123
3657,4,3,2,23,0,8.953593654608092,1.9807446637352422,1.5374503199578593,4670,4,1,6.405657988888281,1721,4.062578203885573,465092.62751179887
4889,4,2,1,10,0,16.880747540141474,3.25658643401849,1.332267479843533,2141,2,2,1.0665867537314155,1923,2.593870248646754,661048.0950701612
2761,2,3,2,8,0,5.190941493301557,9.05084967016532,2.042647583330054,3375,1,2,4.137107560126561,6391,9.45322950587598,412262.84240200714
3893,2,1,2,11,0,4.88429536260001,7.435950522562803,7.667116744207175,5031,0,0,6.466922388056482,8657,3.844717468115545,519239.02537449007
1546,4,1,1,34,0,28.36987778703078,6.7559844373958,2.9537700384061605,7837,2,3,9.567207550402033,1835,8.206223172168569,212942.7748744642
3935,4,3,2,3,0,24.32188431163565,6.9739006250953,0.21388846675079787,1358,3,2,4.676938592280982,3493,7.438123191587268,550890.4795019701
4750,5,1,2,35,1,6.238992160643939,4.727804988741791,9.441743635056618,4742,1,1,2.466750389313937,3979,8.118258402503162,576344.2812914047
2081,4,3,1,27,1,12.790466429259238,1.401009684558879,1.6971341639491067,3844,2,3,5.80797188170168,3424,9.430913200348922,291337.17570288375
2501,5,1,1,12,1,11.313037978469401,8.059973878636562,0.09558186148068581,5538,4,3,3.5717712498971235,5521,6.610336841988075,400584.1518838181
4051,3,2,1,22,2,23.93911814789681,7.108419125938185,2.37131602383323,3211,2,1,2.9330145938330556,3376,9.081553090438401,531754.366981605
4664,2,3,2,18,2,15.79617457786554,5.255240177014523,2.3502878711813366,1972,3,3,6.313629331252558,1453,2.509275906210643,592126.4303213662
654,4,2,1,36,0,4.707642372810543,9.097836538314317,4.220052508457231,1360,1,3,9.242951809027653,4459,6.640413183611089,124676.36205658352
2423,2,2,1,38,1,22.430769831531073,4.025436984865889,9.203898315000368,3632,2,2,8.517017839053572,4547,7.950480516231514,240424.28247339308
4062,2,3,2,23,2,12.50975136852265,3.648895698081123,8.79184917779098,4190,0,1,2.640632849821832,2148,3.4447701766975665,536541.3760141481
3679,2,2,1,15,2,8.624803181332265,8.855166925714986,4.56894554982428,5948,1,2,7.892915125148708,1522,7.666784211627685,546789.1677773665
1432,3,3,2,32,1,11.889460038600884,8.17288889283087,4.108999049918065,2624,2,1,3.068817709360323,5577,8.006291462046132,247262.3139837043
3406,1,2,2,11,2,15.434940344599994,5.634818295835103,5.550090864748513,4928,2,0,3.616311346238973,1121,8.480691604148003,426152.43066156167
3090,4,3,1,33,2,10.950349976093273,2.1766126551206497,2.4345401197176573,6707,1,3,9.280463561951398,4618,3.8159462133633952,437014.1750488027
927,1,3,2,6,1,8.015267405160976,2.935643243185472,0.5218499196636284,2756,4,3,9.19945135642394,7630,7.1344593115147825,150545.02500176994
3910,1,1,1,10,2,12.55655883531543,6.90605191367926,9.392241361712067,6119,0,2,2.5176768809064614,4722,3.7382795506878588,481375.0335179258
3900,1,3,1,30,1,1.5560144117470491,4.465371140563705,1.8669898487717274,7003,1,3,1.577726703311333,4083,7.6513634874860985,574617.4258158649
4275,2,3,1,28,2,23.4024375367931,8.52825872499374,1.984007292457164,7026,0,3,3.6380629291325386,6930,5.166762986311411,558079.9857873967
3654,5,2,1,12,1,5.9574019134599885,9.549595083989837,4.724603288539476,1240,0,2,6.235975537999917,7723,6.37789937074498,527584.1810047609
2743,2,3,2,30,2,2.2732337952884802,8.250732327474264,4.916133448403307,5761,1,2,8.892025100346935,5813,4.74255983287512,403456.9338937678
1911,2,1,2,1,2,19.957262094247298,4.3979088069600145,0.18434209700741944,7708,2,1,2.06953650010442,4307,2.457846342368419,252699.843669954
3791,1,2,1,38,1,23.444147735886496,8.098177863082817,1.479547387739707,6261,4,0,4.734626519822676,4642,2.602265766448273,509883.9272380604
3138,2,2,1,14,2,24.601044816192452,4.162975061236152,3.7815481856074173,7975,0,2,3.445748080484731,3817,1.6981201653592106,361462.7174672215
4583,1,1,2,10,1,15.311766297157398,2.503900789890705,6.83730693510539,1975,0,1,1.134360705124159,8421,6.562654117494956,526324.2166281271
764,5,2,1,33,1,6.9556773560095735,1.3005388437927166,2.2841845683193585,7135,2,2,8.096016347136985,8047,8.637745581577533,170846.80967482625
4877,4,2,2,38,2,22.379602640244975,4.47145041484918,4.230144462417627,7174,1,1,8.319557918509094,9468,1.1875314363587286,616384.0120847962
1422,1,2,1,3,0,21.291679237475776,9.132033733275536,5.573450647164668,5318,4,0,2.991061555977848,6588,1.5961555187951815,192564.01220100888
1543,5,2,2,10,2,8.141851288992024,3.1508792898010887,8.88592494623292,6923,0,1,2.361162250363312,8387,5.117202930726193,221382.25605814
1374,4,1,2,28,0,27.198824920020996,2.8586184843680558,3.260705023271233,3313,0,1,2.3010476825997745,4402,7.639486625513704,181293.10584202193
2798,3,1,2,1,0,4.026772284402041,9.728387067169363,1.3355826586348352,2305,1,3,5.175524707878586,5332,2.4193688024075617,381555.20605808176
3756,1,2,1,15,2,29.497958948148444,1.225037015655329,4.892722258976082,1787,2,2,3.2184602869219283,9943,3.4448618759427445,412624.7061490099
4842,1,2,1,38,0,25.947186518346474,8.07203935354379,7.467216016840621,3428,3,1,5.602200782396508,1164,3.0880558115362646,555799.048756121
4295,3,1,1,12,1,20.94906071889318,3.892329601667833,1.0985975705273343,1555,2,2,4.463665634366558,7989,4.591460968040387,484829.1958874344
4052,3,1,1,36,1,28.22374676011515,1.337391611826934,4.246834916969604,3109,0,1,2.898012744108921,2956,3.0249880931581403,438032.56544854643
1514,1,1,1,16,0,21.947023881387526,9.260222861886252,0.17785141262483428,7856,0,3,7.760726106015828,4860,4.173388106902777,191570.1215711066
1908,3,2,2,20,1,6.523252913871332,2.2567809718862524,0.33559181647251135,5942,4,3,2.353275013022405,3775,7.556883387957497,311812.376212848
4777,2,2,2,18,2,13.82252800527154,5.966013553531258,4.829533632166656,7664,2,0,8.190120833383935,2768,6.499083236087702,593481.4094056546
1113,4,3,2,6,1,3.0735877056174252,3.46648786686593,2.981972981509294,6190,3,1,6.05301745321263,7226,1.7306353485252362,200509.8733064102
2520,4,1,2,37,0,12.300065246355347,1.5867352196622193,8.451072990054122,3649,4,3,8.488334284087998,7621,6.73971099621146,297925.7502883454
4194,4,2,2,7,2,22.50648757237905,1.4493023709704118,6.021543061264543,2559,3,2,1.0428313606291453,1782,5.293694544032921,477004.5223654411
2009,2,1,2,12,1,12.206857176993704,2.040010289527049,4.539329617429903,5235,4,1,7.742696671319346,8820,9.411090172364249,196666.14842276706
3790,3,2,2,36,2,10.57853108857589,1.6423031250044204,4.079353710542963,2363,2,1,1.463640339260038,1140,3.603738853936479,482067.13147268264
2155,5,1,1,1,0,18.265315952799046,7.845023039679306,4.9724548018956325,4959,0,0,9.550888471340386,1719,7.53549777729244,262533.16431796196
1404,3,2,2,10,1,26.293931340967955,5.370095820550863,0.4043883121266134,1589,3,2,7.3246553955148155,2650,7.577747407401129,179718.31234273914
1879,1,3,1,23,2,2.3799125838372603,4.086028822140817,8.9279335642066,2749,2,0,3.881550615592222,8885,2.993507029082686,261123.459827343
4177,4,3,2,5,2,12.178642606292327,4.7653201911880645,9.983031557339583,7671,3,1,3.8786544356117467,4573,9.129012624738426,549347.5716002302
3501,3,1,2,25,1,5.5889815126426186,9.36052062015361,1.8148712485869867,1540,2,0,8.753431417467626,2015,5.420648803866428,511817.82565241645
1987,5,2,1,6,2,21.16527327122422,9.196766314643325,1.2038296477461974,3422,4,1,9.125561156073928,5383,7.109950302003721,351842.0107026894
3361,1,2,2,38,2,4.066012252502912,7.441088321103192,1.4357746344859523,1290,2,1,9.024159529348694,9534,2.312700029951541,503165.6810594045
3279,2,1,1,18,0,20.279424998827093,8.96214139679519,6.610270582343672,3090,4,0,8.278662633096948,7292,3.3202352529277235,343888.15873337747
2706,2,2,2,5,0,9.299245253139313,3.876832248288623,6.6144083845077475,4935,0,0,8.371288187527355,7353,6.274964061435005,338213.0512421996
4823,5,1,1,28,0,6.768587598379516,4.429983934074546,8.479241622784109,4958,4,1,6.154911125898035,4120,3.8712454153601454,582425.8891227337
3368,1,2,2,38,0,28.154224176924576,6.5234096366880525,7.518263884262533,4859,1,0,1.2540794765416132,2823,5.497236267138761,352892.26771994465
4553,4,1,1,1,0,1.5372127256327202,6.612633525675378,4.496896733693397,2255,0,0,1.7809595385309542,5426,4.366046794359603,611078.7576854317
3786,3,2,1,18,0,13.695540884797499,5.335298542111069,6.128553615653188,6331,2,1,6.8459792446558,1010,6.764984169796432,436099.626033473
3880,1,1,2,3,1,1.6271827813920197,4.60592063594158,6.8828467036800784,1007,2,2,4.610486442943243,5604,5.38430826502728,435173.1385737169
3173,2,2,2,5,0,15.024198395025541,9.875622804478256,5.127364702852252,2657,1,0,6.105786677574275,9813,1.0414894237585135,426869.61919400876
3199,5,3,1,36,2,15.530373956038128,8.39011263505952,4.7565098445163665,5578,2,0,3.0796986035991587,1900,6.847127541508456,482229.9667018247
4633,5,2,2,27,1,10.328211670447663,4.914821780992407,6.4509744564265326,7185,0,3,6.844754562788728,4747,4.7990940134516356,605455.5174865111
836,3,1,1,29,2,4.832691548225687,7.545632295156116,5.574745489756538,5428,0,2,3.185465897740066,2471,4.0752850644120056,132761.29185657075
1904,5,3,2,6,0,11.915238594299783,3.4260552392721353,6.4394230533591035,2256,4,0,5.147315181778186,7861,1.847320770549012,286580.43032588984
4030,5,2,1,8,0,20.495625258044416,1.9015239361359688,6.128547739633639,4950,3,1,5.308479096320638,4103,2.983327215098423,502822.59282836504
1901,1,3,2,24,2,23.689478450689315,4.171879229974666,7.191965605136547,2039,2,3,2.5990140685524326,9518,3.013950624227681,223962.77031348794
3141,4,2,1,32,2,16.391767469256127,4.626755201110548,6.428035087828761,3116,1,3,8.885869537488757,1073,9.418325494642561,384727.57462684374
2651,3,3,2,0,2,18.105197438752914,1.148834121046037,5.197424864372673,7196,0,3,5.73238950645808,1250,4.892616772718921,333766.8347625255
1041,1,1,1,5,1,6.817874762614928,8.333128014723064,6.817968112843865,1684,0,0,8.801054001445113,3497,1.3785926249365303,154980.7873089673
2676,4,2,1,17,0,9.332579663601834,4.232740621502634,4.4948196518542805,5018,0,1,3.3628212594633164,5628,2.249350140189888,388698.6306733653
3780,1,2,2,9,2,5.6949726915183945,6.223763492021323,2.4167122597260104,6089,3,3,2.551023509213265,9487,1.7112940815962085,505881.15419146116
3257,1,1,2,27,0,8.229565150133729,1.6656686854386038,0.014182201339154599,2797,3,2,1.162149828581167,1297,6.299824511864902,402616.47836138617
4398,5,3,1,10,2,7.521716626540421,2.5749714587552557,5.5996414714584315,2824,2,3,1.8447819375385652,9493,2.6795934241014407,594160.1515799852
1404,4,1,1,32,0,16.06401480534589,9.00724352794804,5.90655226608641,4534,1,3,2.3272354439795073,9776,5.487018762535984,200540.18234466302
674,3,1,1,0,1,17.317973917931152,6.478187750945207,9.720489647757143,7670,3,2,1.7097000614017257,7517,4.33055856582978,51970.21738336324
2775,3,3,1,12,0,28.403475203823632,9.55255645153437,3.6147833409427554,6901,4,3,9.071913656279687,2634,8.234887394297793,315768.64731199364
4524,4,1,2,36,2,6.671548765944168,9.988750309521853,3.9413324282831175,6798,3,3,9.202944771475874,6005,3.8844067353882608,646746.707050681
2689,5,2,1,19,0,19.608595594683383,4.34674103799785,2.0179958134219023,1062,0,2,9.436264050475394,7029,5.124389341571275,406964.32224992017
640,2,2,1,0,1,24.700518800638164,3.6892275767494715,0.7053429523732191,1260,1,0,9.63874752918102,9244,7.491569937380432,86659.70242374425
2681,1,2,1,2,1,17.24700244970852,8.725204496431871,7.728044928617406,4571,2,2,5.426515045179444,6615,4.900160862375754,303422.635704045
2222,5,1,2,17,0,8.395105922531195,9.987502843337088,2.49681064339325,4192,3,0,5.770221731424552,3844,8.138939824118701,344567.61742006586
941,4,2,1,13,2,8.613956670580006,6.6667711080921155,6.089048610300379,5953,0,0,2.1774738571619716,6623,6.955159206129984,168652.52425262245
4652,1,2,2,30,1,2.1383385390589975,8.156266502603701,6.8777303554548155,6359,4,0,2.233468339768523,5590,4.694762025520443,614510.9144899761
2674,3,2,2,26,1,9.85788256990597,8.03571272933747,4.712366872916477,2488,4,2,7.954807947904608,5948,5.535837331177264,377449.0192293608
1245,2,2,2,16,0,22.59350669109802,4.198057373975923,8.763521130271917,2130,2,2,8.701561757275666,6190,9.70483110257974,98006.16896835648
4863,3,2,2,28,1,2.378014959006201,6.168433422313785,4.437948409797288,7126,2,0,8.062429875679829,8884,6.954503468575531,620212.3093138145
1209,4,2,2,35,1,7.359563192640089,8.497512471377922,2.849086230417651,5275,3,2,8.511182784954578,7332,9.144957033750924,248217.51605507932
1054,1,1,2,36,2,21.480742457421677,7.193024886349499,8.960155229616223,1354,2,0,3.4891328388546983,1662,2.608826531239579,109752.77773287555
3553,4,2,2,25,2,23.696895321863423,1.1904743258383443,8.615642842499565,6029,0,2,5.19459205886862,9199,5.349125406206367,431820.27864980436
2308,1,2,1,16,2,14.204233891795925,4.030351020077802,1.64039947076413,3774,0,1,5.1327944505584835,7475,9.177955028605455,293856.7560070264
4072,5,3,1,21,0,21.244155815880816,2.3002812693514483,0.2596101835392095,1588,0,2,9.957550628275571,4087,3.9035085529727587,587604.5614207877
3569,2,1,2,24,1,12.250612890991869,3.0967499087023516,0.8998555634962069,6856,3,2,9.542602181041893,5761,9.708977783317787,421089.64467590983
3628,5,1,1,1,0,5.637484105699698,9.14940529742193,2.865473985538171,1604,3,2,6.386374957834055,1668,1.8736974142629168,528965.7608049726
3281,5,1,1,21,1,12.546335312164288,1.3320396001969135,9.722598017417107,3228,2,0,2.2417581982662402,4620,9.124040532475332,342037.6859107982
4229,4,1,2,4,1,17.819066785891142,2.978206407657314,5.58516153160825,1173,3,0,3.3273643476760943,1160,5.006909098592728,494830.1401112772
4825,2,2,1,3,1,28.493545173733818,3.786124170144083,3.7326173202926882,7497,0,1,4.273853994835623,7460,1.6636974862704461,604035.6678701631
3667,1,2,2,35,2,2.9937776105716423,6.551956647697553,8.887160946127464,1353,1,1,8.858904937240867,1017,8.915694333274786,477229.3864839721
1986,1,3,1,5,0,15.714428721503857,5.8069152107727895,4.531363314784996,4290,0,3,2.5356921135703985,3533,3.2674619116820214,248281.76709761767
4376,3,3,2,20,0,10.538673568111006,2.9644253456804748,3.1523862840102113,6434,1,1,2.977722249652946,7510,1.2002511294570268,561421.334747675
3466,1,1,2,12,1,15.741039134024142,2.4781696050083903,9.412195287456575,1433,2,0,4.144462225028443,5446,2.2222639501227306,365955.84496150655
3963,4,3,1,36,0,1.6952879739194187,3.131182311365069,8.49517666192678,3952,4,1,9.342191697880452,6554,6.932032677097855,523641.91879071353
4724,5,3,1,24,2,10.077735286345858,5.5227666403149005,8.436683754194409,7425,3,1,5.534308816987484,3918,9.800303402243753,651313.1640031758
748,5,1,2,25,0,24.776176278283145,3.440600071400831,5.122847430502131,1258,3,2,6.8215243293778105,1315,2.003159256251651,77426.03569475304
4450,5,1,2,38,1,17.064310281784486,9.528422514469499,7.89438398815455,1867,0,1,4.485009745631606,5832,5.157532433122858,533017.1028219525
2658,2,3,2,19,2,14.066892291667404,5.174786992859628,1.7935335926455187,3606,0,3,2.6966989999762006,3211,2.6257289585277928,388284.7877734199
1736,1,2,1,32,2,9.280227079744847,1.5291641489017336,5.732229575562436,7148,1,2,3.0052048366763215,8069,7.705328806914329,204131.14280591402
786,4,3,1,13,1,9.643233160949322,7.563397652529701,9.838459228475458,4645,3,0,8.224040982842913,9511,2.0625300978563272,110968.63324645272
3454,2,3,1,35,0,12.10994157412695,3.9596075938809063,2.9095843051796164,7099,2,3,9.041338344878545,6133,3.158575736328006,460644.44299114926
1850,3,2,1,16,1,25.23155058897225,6.881400388524228,7.943523292476752,1595,0,0,5.437680903038305,7422,2.7676537088416424,214076.9626354836
1933,4,2,2,20,0,29.049182997439782,3.516349334709088,4.904784072080672,6764,3,3,4.212950747133309,5527,5.972678023302802,233240.13630349704
4793,4,1,2,15,0,13.72100605916086,6.136693675599879,0.3980568322208733,1393,4,2,8.270516228745361,3715,8.85865682800569,612726.1744303879
4750,4,1,2,15,2,12.407232323685093,7.949372543267182,7.630193978156674,5431,1,3,7.057852975728351,9825,5.599811810407767,612255.250828379
3311,5,3,2,19,1,25.54997249877602,9.352078675970986,1.685691443921128,3110,0,3,1.3678657973706985,7665,1.5241910749432412,457838.64433975547
2385,4,2,1,28,2,13.380254298452805,3.3501442998976936,6.314735671327502,4864,0,1,4.156668089945296,8107,6.0705003753714815,301432.4354093587
1350,1,1,2,27,1,17.008526996573885,4.0137125589908305,0.856641940469729,5139,2,0,7.139556804124377,6132,8.177688993862084,170196.73059677274
2362,4,3,2,7,1,7.697308273363588,5.178397782573457,9.468673974959648,3200,0,2,6.163118382618794,9864,2.1894057757389045,355493.0228406168
4520,5,2,1,23,2,22.56157353759318,9.3445735396239,2.917238871803609,4997,3,3,9.802605779616004,9662,1.6544009291013255,635275.5558912777
1081,4,3,1,2,1,16.427661229852674,9.112481711295914,2.264646916773949,4853,3,0,8.795038404027615,7782,2.6902699980181213,241118.40776471235
753,3,1,2,24,1,24.462001956969907,1.8089045209057422,1.291364040663343,5949,3,0,1.5376456515813488,3607,7.714776905394647,122782.51107280838
2124,3,1,1,18,0,23.641249170831422,2.1873684317842974,9.460021933390477,4754,4,1,7.531921141051246,4332,6.325123775788014,269370.83299974276
2720,5,2,2,32,1,7.235138279830829,5.4595825959757445,7.119037424413052,5370,4,0,4.026939510974302,5697,5.86535188565574,378226.15580049437
2943,1,3,1,1,1,21.75343096617511,1.9595734552488113,7.416608887180887,4429,0,2,7.138744327773518,7745,3.245319051685915,358942.76159622474
1840,1,2,1,14,2,24.20157783058977,4.110227860138277,4.994045613802446,5521,4,1,6.5550212748225665,6634,3.990129357221735,234242.36943093353
660,2,1,2,21,2,11.037109982689458,2.335468403957299,4.747277852704834,5578,4,3,5.52745233232157,7260,9.69296511649008,106492.82715162425
1538,5,1,1,9,1,6.005664274165961,6.724363196186973,1.1002124299147664,1213,2,2,8.676545989055995,2185,3.165627040564471,306953.79278400325
2239,4,3,2,17,0,1.0763325118080571,9.545458885652456,5.598410955839918,3126,4,2,7.3782087412885105,7995,9.114808809295797,351679.4920940772
4720,5,3,1,21,0,14.076205939701296,9.970603932649434,2.4691649510879046,1138,1,2,9.005996030518059,7109,6.224783540119629,655842.7526475016
4826,2,3,1,26,2,11.220549214626406,4.377170192472233,9.771453328004059,6045,1,1,3.534433741927444,7441,2.10966819734123,597559.8895067172
4169,5,2,1,12,1,17.09238518093686,6.39111373403151,7.965809400151473,5193,1,0,4.133147721351419,1915,5.205811403395612,526636.1370687858
1852,5,3,1,32,1,6.4531916850747875,8.706408881716731,4.129920601928876,4960,0,2,6.5975621482942195,8464,9.536938456247883,333326.23388489545
4803,2,3,1,4,0,25.93030088232778,2.0571586551674557,1.5134125869153303,1663,3,0,9.698179936255622,2617,4.767090383236227,620446.2791038348
771,1,1,2,25,0,8.47490125321518,7.206079699467685,7.853316911387839,7341,2,0,4.344238894034631,3425,8.77047908310426,72064.4431570676
2058,4,1,1,12,0,7.566458547541849,4.679592955525614,1.22053767081316,3832,0,2,1.2906428506074206,1425,3.3078582518653694,295587.7047349777
4149,2,3,2,26,2,14.940707638046323,2.855315442521477,1.893337534970705,7299,3,0,5.01299159879761,2787,6.1382993662033565,553508.0192622514
4797,3,3,1,13,1,15.466679688583953,4.624782568726978,2.115205177442274,2073,2,1,5.895366062761208,3584,8.594668523817763,631457.7487038677
2922,1,1,2,23,2,7.237471634767692,1.6836425826842518,5.568906382730944,5574,2,1,8.208886678295888,5648,9.28619597052726,308320.80840449955
2236,3,3,1,2,1,8.883961075051557,7.258664337303752,7.870566539903663,7371,2,3,7.55740431996975,1168,5.372410304361706,303148.8809031112
3715,1,2,2,29,2,5.921451935502104,3.2746840187360777,3.143148787246922,5022,1,0,9.681964126465026,1514,6.757192919308862,498075.9395566978
4690,4,2,2,34,1,21.835345171371838,3.802650805403902,0.8466981427528941,7665,1,0,8.044144845008196,4435,1.0268211770409785,638966.6117036585
3604,4,2,1,13,0,23.332581906368375,2.089731684173165,4.645384635244191,7292,1,3,3.687655933610944,5525,3.2790097676205066,410653.43081066525
929,5,3,1,11,0,14.407526426319196,8.781932025009025,7.481102411599355,6177,2,1,6.772422798821527,3616,3.508408933722512,146021.2424065944
4240,3,1,1,27,0,21.708523657865506,5.440998513544647,2.216638430873883,1161,2,3,7.050170740568971,9882,1.8414371048898772,522676.1522902218
4494,1,3,2,28,2,22.34212636618592,6.149321900077602,2.199245480393742,2500,1,3,9.982184633384707,4204,3.51725512021279,539435.7371077033
4707,4,3,2,16,0,5.009990302656449,6.124894147853691,9.472270273467108,4178,2,3,2.248641201040998,8765,3.8900982975232523,595239.1941599433
1941,2,1,1,39,1,29.019162720201564,4.6944380308720755,9.541537271191778,6546,1,0,2.721929524214111,9544,9.71889435611374,139842.26262458693
4263,4,1,1,20,2,24.8099264657965,2.732769238943255,9.904657320615764,5490,1,0,2.3996227960782006,2117,7.017421425047539,504652.6180156622
815,2,1,2,22,1,6.9300203746788815,7.7061947364856,8.076596015747802,5896,1,0,6.301541027493674,2405,4.8340457147470985,93548.13773582753
938,1,2,2,19,2,6.398786036636037,2.143506388219069,1.8818416916794556,1185,3,0,2.217709650106181,6414,9.892490146259583,186363.75175284763
4662,4,3,1,10,1,4.6441732218078995,1.9348641125092945,2.1198152079926134,5653,2,2,6.90406938014082,7341,2.379090882111501,660257.6947321491
3308,4,1,2,33,1,5.012978313715633,7.3913053383685305,3.40225241522392,2980,0,3,8.233966457777969,5174,5.284460745374361,450148.4572038956
3752,1,3,1,9,2,22.69669217183219,2.8795331840678546,3.1813253133349084,5541,1,3,4.895136317861744,1677,6.823559863441444,446535.811646409
2350,4,2,1,9,2,14.619973451597083,3.760954762175491,9.56527749078009,4988,0,0,6.046165737005178,9742,1.5002257103566932,286736.9694888709
3021,2,2,1,5,0,23.705091009456147,5.2770472030156625,7.890739828816936,1829,3,1,9.214498749621617,1213,7.452989722748069,334166.9427092834
1309,4,1,2,35,0,22.64139193615596,5.044161850565915,7.2400879216155385,4519,2,2,6.1260932581975105,2666,1.8988061762979092,148260.34880825688
4326,3,1,2,23,1,18.533768691651428,7.377212125584993,1.8596322405813182,7230,1,2,2.877449968313807,5254,2.2625407773970925,543390.2317699493
4242,5,3,2,11,1,20.904631590781708,6.610886140990249,9.095255593623296,6368,1,1,4.088744185990256,3786,2.4372056121587566,554546.2758384688
4593,2,1,2,22,1,1.5323160069951118,6.799565460536791,8.278703795061737,4511,1,0,5.768612230055217,9213,9.36000843989966,572448.8298232596
1088,3,3,1,26,2,10.041551757345637,7.426488975899116,1.636418413279237,4328,0,2,2.3940791694062646,6860,7.149119906243509,220346.5093375324
646,1,1,2,36,2,19.496843198522896,3.6335145468111882,8.711703319609725,4348,3,2,6.512678518211823,2261,6.898847509927937,22471.149991381615
3959,2,3,1,5,0,1.2710036511010818,3.900999806204263,2.7224753637047128,6909,2,3,9.993214826956232,2172,5.999441468184929,534287.9645209124
1000,5,3,1,0,1,1.956331366795209,4.941979731059988,0.8086974583210604,3485,3,3,6.87281468446868,5880,3.6352539882559256,221798.32867691072
4590,5,3,1,5,0,25.70475149164111,3.767159557301735,6.5682230651421,5611,1,0,4.351700296129971,3054,6.588007341394163,568417.5072449035
3757,1,3,2,21,2,20.83672098907008,9.864440820737771,6.5380465938433066,6696,3,0,3.9857184251295625,3815,4.691347478997758,485431.2096730437
4945,1,2,1,23,2,8.695722260489974,8.326467337792867,0.9493200956561809,6042,0,3,9.384429903465477,5674,2.308745350833534,672229.797167918
990,2,3,1,24,2,20.95092236344256,2.481892194304266,3.188518089365824,2225,4,3,8.843628615207901,6196,7.206375612949598,183312.83781251253
4453,4,1,2,14,0,23.981243405038636,1.0503474029368256,9.928144622555386,6694,4,3,5.251227581788905,5584,2.1662395113693043,474503.3434527277
1228,1,2,1,25,2,9.897034210192936,1.3850494142254108,6.784266670087369,6774,2,1,4.180731080502557,6021,2.716017229190559,163093.26930261924
4832,4,2,2,7,1,2.045083947476436,3.1965710593863275,7.300751666033292,5851,2,2,7.394178552368073,7230,8.359293806628454,623219.1736792598
3530,3,3,2,23,0,28.050594615944302,2.028621572531709,2.1291728560430565,3844,3,0,3.830522279988545,3631,6.941053865126386,432972.82260049944
2121,5,2,2,37,2,11.010215310573283,5.800043034033149,0.7878207100391432,3733,2,0,2.074629090272864,7345,6.678920387922782,349601.8541797205
1426,4,3,1,5,0,4.087971135256485,8.721957004546228,2.7690168974093767,5420,0,1,3.791369910713737,9096,4.763825059084517,270994.1962869916
2100,5,1,2,34,0,15.263849270401273,7.630751988219046,2.48898385193192,4996,1,3,4.908663839054817,7300,4.566524664154341,312798.5285913336
3894,4,3,2,0,2,23.28556607425988,2.9404815677397136,2.345441007480531,3670,1,2,3.298702383844373,8348,7.212363482668611,500806.77333343576
3019,3,2,2,35,2,7.427772123909215,4.5936933042320724,1.9275432188703956,5782,3,3,2.9513235325395066,6844,7.660049847481411,403593.3120723498
1534,1,1,2,11,0,8.815211453867537,5.571047885781499,5.747556906554044,2498,1,0,1.0552614639822797,3176,5.591918821278795,192157.8660447796
3642,3,3,1,37,0,8.038734617158912,8.29185264553002,3.2810347584182176,2688,3,1,6.6775850326364194,6362,9.723423199136736,532417.0273360299
2066,1,1,2,10,2,29.758518532118668,8.552094427955483,8.203450150475305,7095,2,2,6.53004048084507,9097,9.601296030269847,229652.00067826896
4161,1,1,1,11,1,6.724708278185734,9.187464807169984,1.83947417847384,3447,2,2,2.692227139936554,6599,4.711865410114828,555031.0286012909
1214,5,2,2,38,0,17.690086292017597,5.583207254525877,4.646270708685445,1867,0,2,9.492850646300658,5258,8.385600288548382,201036.46127686184
1782,3,1,1,6,0,27.832674608051967,7.248472717922766,0.13657836426079983,5312,1,2,4.686138116242823,5119,5.889410574385738,252729.5463440271
3823,4,2,2,10,1,5.260000497455598,2.0062033411054343,4.8168232245519205,7952,0,1,1.229314902186759,7640,5.60580298801457,518305.8403178517
3267,3,1,1,35,2,29.154771738163305,6.087600639585839,0.5583822087647439,4008,4,0,2.977947255383592,5288,1.4946765524078667,404068.9678334071
730,5,3,2,30,2,28.47683979747311,3.238226285240216,9.777235118726436,4524,0,2,7.228607358440752,1877,6.165772394214791,67457.7700570772
3583,1,1,1,32,1,26.652587624689616,4.8854519652395,7.905921286504128,6096,3,2,2.8145790892953575,5485,9.105201375068482,370969.25063624396
4878,5,3,1,12,2,7.222139118570065,6.706454574760475,4.901114766364554,7084,3,0,1.4852121298845051,3544,8.02120464275583,680792.5090812573
638,2,3,1,17,2,19.387596624318515,3.31287344068403,0.8658735817935026,6027,0,3,6.559355992552057,6059,8.07685430229336,124449.63633958281
